symbol,fiscalDateEnding,reportedCurrency,totalRevenue,costOfRevenue,grossProfit,operatingExpenses,operatingIncome,researchAndDevelopment,sellingGeneralAndAdministrative,netIncome,grossMarginPct,revenueGrowthQoQPct,revenueGrowthYoYPct,operatingExpenseGrowthQoQPct,netIncomeGrowthQoQPct,operatingMarginPct,netProfitMarginPct,operatingExpenseRatioPct
LLY,2021-03-31,USD,6805600000.0,1878600000.0,4927000000.0,3174700000.0,1752300000.0,1672100000.0,1502600000.0,1355300000.0,72.39626190196309,-8.526881720430113,16.14048261032799,-4.795177832423681,-35.974111866969004,25.74791348301399,19.914482191136713,46.6483484189491
LLY,2021-06-30,USD,6740100000.0,1953200000.0,4786900000.0,3269600000.0,1517300000.0,1655000000.0,1614600000.0,1390200000.0,71.02120146585362,-0.9624426942517972,22.560642979234103,2.9892588276057674,2.5750756290120247,22.511535437159687,20.62580673877242,48.509666028693935
LLY,2021-09-30,USD,6772800000.0,1430800000.0,5342000000.0,3210600000.0,2131400000.0,1705300000.0,1505300000.0,1110100000.0,78.87432081266242,0.4851560065874283,17.980698881649992,-1.8045020797651135,-20.14818011796864,31.46999763760926,16.390562248995984,47.40432317505315
LLY,2021-12-31,USD,7999900000.0,2050200000.0,5949700000.0,3478800000.0,2470900000.0,1959400000.0,1519400000.0,1726100000.0,74.37217965224565,18.118060477202924,7.525537634408597,8.353578770323299,55.49049635168002,30.886636082951036,21.57651970649633,43.48554356929461
LLY,2022-03-31,USD,7810000000.0,2072100000.0,5737900000.0,3074700000.0,2663200000.0,1610100000.0,1464600000.0,1902900000.0,73.46862996158771,-2.3737796722459015,14.758434230633588,-11.616074508451192,10.242743757603856,34.09987195902689,24.36491677336748,39.368758002560824
LLY,2022-06-30,USD,6488000000.0,1430500000.0,5057500000.0,3312700000.0,1744800000.0,1781900000.0,1530800000.0,952500000.0,77.9516029593095,-16.92701664532651,-3.7403005890120355,7.740592578137706,-49.94482106258869,26.892725030826142,14.680949445129471,51.05887792848336
LLY,2022-09-30,USD,6941600000.0,1579100000.0,5362500000.0,3324700000.0,2037800000.0,1802900000.0,1521800000.0,1451700000.0,77.25164227267489,6.991368680641186,2.492322230096855,0.3622422797114222,52.409448818897644,29.3563443586493,20.9130459836349,47.89529791402558
LLY,2022-12-31,USD,7301800000.0,1548100000.0,5753700000.0,3546200000.0,2207500000.0,1995900000.0,1550300000.0,1937700000.0,78.79837848201812,5.189005416618642,-8.726359079488489,6.662255241074377,33.47799132052076,30.232271494699937,26.537292174532308,48.5661069873182
LLY,2023-03-31,USD,6960000000.0,1626700000.0,5333300000.0,3618500000.0,1714800000.0,1985100000.0,1633400000.0,1344900000.0,76.6278735632184,-4.681037552384348,-10.883482714468629,2.038802098020409,-30.592971048149863,24.637931034482758,19.323275862068964,51.98994252873563
LLY,2023-06-30,USD,8312100000.0,1807400000.0,6504700000.0,4166300000.0,2338400000.0,2356500000.0,1809800000.0,1763200000.0,78.2557957676159,19.42672413793103,28.11498150431566,15.138869697388424,31.102684214439734,28.132481563022584,21.212449320869574,50.123314204593306
LLY,2023-09-30,USD,9498600000.0,1860100000.0,7638500000.0,4097500000.0,3541000000.0,2409100000.0,1688400000.0,-57400000.0,80.4171141010254,14.274371097556582,36.83588797971649,-1.65134531838802,-103.255444646098,37.279177984123976,-0.6042995809908829,43.137936116901436
LLY,2023-12-31,USD,9353400000.0,1788000000.0,7565400000.0,4372300000.0,3193100000.0,2562700000.0,1809600000.0,2189700000.0,80.88395663608955,-1.52864632682711,28.09718151688625,6.706528370957909,-3914.8083623693383,34.138388179699355,23.410738341137982,46.74556845639019
LLY,2024-03-31,USD,8768000000.0,1673500000.0,7094500000.0,4358900000.0,2735600000.0,2522800000.0,1836100000.0,2242900000.0,80.91354927007299,-6.25868668077918,25.977011494252867,-0.30647485305217437,2.429556560259405,31.199817518248175,25.5805200729927,49.71373175182482
LLY,2024-06-30,USD,11302800000.0,2170200000.0,9132600000.0,4714100000.0,4418500000.0,2711200000.0,2002900000.0,2967000000.0,80.79944792440811,28.909671532846716,35.98007723679937,8.148844892059914,32.284096482232826,39.092083377570155,26.25013271047882,41.70736454683795
LLY,2024-09-30,USD,11439100000.0,2170800000.0,9268300000.0,4718500000.0,4549800000.0,2734100000.0,1984400000.0,970300000.0,81.02298257730067,1.2058958842056766,20.429326427052395,0.09333701024585306,-67.29693292888439,39.77410810291019,8.482310671294071,41.24887447439047
LLY,2024-12-31,USD,13532800000.0,2403800000.0,11129000000.0,5331200000.0,5797800000.0,3022500000.0,2308700000.0,4409800000.0,82.23723102388271,18.30301334895228,44.683216798169646,12.985058811062844,354.4779964959291,42.84257507685032,32.586013241901156,39.3946559470324
LLY,2025-03-31,USD,12728500000.0,2224200000.0,10504300000.0,5095900000.0,5408400000.0,2733700000.0,2362200000.0,2759300000.0,82.52582786659858,-5.9433376684795425,45.16993613138687,-4.413640456182478,-37.42800126989886,42.490474132851475,21.67812389519582,40.0353537337471
